,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Area_ISO3
14858,"Rice, paddy",1998,2702.0,1597.0,27.72,IDN
14859,"Rice, paddy",1998,2702.0,1597.0,27.77,IDN
14860,"Rice, paddy",1998,2702.0,1597.0,27.28,IDN
14861,"Rice, paddy",1998,2702.0,1597.0,27.9,IDN
14862,Soybeans,1998,2702.0,1597.0,25.81,IDN
14863,Soybeans,1998,2702.0,1597.0,27.58,IDN
14864,Soybeans,1998,2702.0,1597.0,27.72,IDN
14865,Soybeans,1998,2702.0,1597.0,27.77,IDN
14866,Soybeans,1998,2702.0,1597.0,27.28,IDN
14867,Soybeans,1998,2702.0,1597.0,27.9,IDN
14868,Sweet potatoes,1998,2702.0,1597.0,25.81,IDN
14869,Sweet potatoes,1998,2702.0,1597.0,27.58,IDN
14870,Sweet potatoes,1998,2702.0,1597.0,27.72,IDN
14871,Sweet potatoes,1998,2702.0,1597.0,27.77,IDN
14872,Sweet potatoes,1998,2702.0,1597.0,27.28,IDN
14873,Sweet potatoes,1998,2702.0,1597.0,27.9,IDN
14874,Cassava,1999,2702.0,1597.0,25.26,IDN
14875,Cassava,1999,2702.0,1597.0,27.01,IDN
14876,Cassava,1999,2702.0,1597.0,26.82,IDN
14877,Cassava,1999,2702.0,1597.0,27.17,IDN
14878,Cassava,1999,2702.0,1597.0,26.62,IDN
14879,Cassava,1999,2702.0,1597.0,27.32,IDN
14880,Maize,1999,2702.0,1597.0,25.26,IDN
14881,Maize,1999,2702.0,1597.0,27.01,IDN
14882,Maize,1999,2702.0,1597.0,26.82,IDN
14883,Maize,1999,2702.0,1597.0,27.17,IDN
14884,Maize,1999,2702.0,1597.0,26.62,IDN
14885,Maize,1999,2702.0,1597.0,27.32,IDN
14886,Potatoes,1999,2702.0,1597.0,25.26,IDN
14887,Potatoes,1999,2702.0,1597.0,27.01,IDN
14888,Potatoes,1999,2702.0,1597.0,26.82,IDN
14889,Potatoes,1999,2702.0,1597.0,27.17,IDN
14890,Potatoes,1999,2702.0,1597.0,26.62,IDN
14891,Potatoes,1999,2702.0,1597.0,27.32,IDN
14892,"Rice, paddy",1999,2702.0,1597.0,25.26,IDN
14893,"Rice, paddy",1999,2702.0,1597.0,27.01,IDN
14894,"Rice, paddy",1999,2702.0,1597.0,26.82,IDN
14895,"Rice, paddy",1999,2702.0,1597.0,27.17,IDN
14896,"Rice, paddy",1999,2702.0,1597.0,26.62,IDN
14897,"Rice, paddy",1999,2702.0,1597.0,27.32,IDN
14898,Soybeans,1999,2702.0,1597.0,25.26,IDN
14899,Soybeans,1999,2702.0,1597.0,27.01,IDN
14900,Soybeans,1999,2702.0,1597.0,26.82,IDN
14901,Soybeans,1999,2702.0,1597.0,27.17,IDN
14902,Soybeans,1999,2702.0,1597.0,26.62,IDN
14903,Soybeans,1999,2702.0,1597.0,27.32,IDN
14904,Sweet potatoes,1999,2702.0,1597.0,25.26,IDN
14905,Sweet potatoes,1999,2702.0,1597.0,27.01,IDN
14906,Sweet potatoes,1999,2702.0,1597.0,26.82,IDN
14907,Sweet potatoes,1999,2702.0,1597.0,27.17,IDN
14908,Sweet potatoes,1999,2702.0,1597.0,26.62,IDN
14909,Sweet potatoes,1999,2702.0,1597.0,27.32,IDN
14910,Cassava,2000,2702.0,1597.0,25.46,IDN
14911,Cassava,2000,2702.0,1597.0,27.2,IDN
14912,Cassava,2000,2702.0,1597.0,27.1,IDN
14913,Cassava,2000,2702.0,1597.0,27.23,IDN
14914,Cassava,2000,2702.0,1597.0,26.77,IDN
14915,Cassava,2000,2702.0,1597.0,27.44,IDN
14916,Maize,2000,2702.0,1597.0,25.46,IDN
14917,Maize,2000,2702.0,1597.0,27.2,IDN
14918,Maize,2000,2702.0,1597.0,27.1,IDN
14919,Maize,2000,2702.0,1597.0,27.23,IDN
14920,Maize,2000,2702.0,1597.0,26.77,IDN
14921,Maize,2000,2702.0,1597.0,27.44,IDN
14922,Potatoes,2000,2702.0,1597.0,25.46,IDN
14923,Potatoes,2000,2702.0,1597.0,27.2,IDN
14924,Potatoes,2000,2702.0,1597.0,27.1,IDN
14925,Potatoes,2000,2702.0,1597.0,27.23,IDN
14926,Potatoes,2000,2702.0,1597.0,26.77,IDN
14927,Potatoes,2000,2702.0,1597.0,27.44,IDN
14928,"Rice, paddy",2000,2702.0,1597.0,25.46,IDN
14929,"Rice, paddy",2000,2702.0,1597.0,27.2,IDN
14930,"Rice, paddy",2000,2702.0,1597.0,27.1,IDN
14931,"Rice, paddy",2000,2702.0,1597.0,27.23,IDN
14932,"Rice, paddy",2000,2702.0,1597.0,26.77,IDN
14933,"Rice, paddy",2000,2702.0,1597.0,27.44,IDN
14934,Soybeans,2000,2702.0,1597.0,25.46,IDN
14935,Soybeans,2000,2702.0,1597.0,27.2,IDN
14936,Soybeans,2000,2702.0,1597.0,27.1,IDN
14937,Soybeans,2000,2702.0,1597.0,27.23,IDN
14938,Soybeans,2000,2702.0,1597.0,26.77,IDN
14939,Soybeans,2000,2702.0,1597.0,27.44,IDN
14940,Sweet potatoes,2000,2702.0,1597.0,25.46,IDN
14941,Sweet potatoes,2000,2702.0,1597.0,27.2,IDN
14942,Sweet potatoes,2000,2702.0,1597.0,27.1,IDN
14943,Sweet potatoes,2000,2702.0,1597.0,27.23,IDN
14944,Sweet potatoes,2000,2702.0,1597.0,26.77,IDN
14945,Sweet potatoes,2000,2702.0,1597.0,27.44,IDN
14946,Cassava,2001,2702.0,1597.0,25.43,IDN
14947,Cassava,2001,2702.0,1597.0,27.13,IDN
14948,Cassava,2001,2702.0,1597.0,27.26,IDN
14949,Cassava,2001,2702.0,1597.0,27.32,IDN
14950,Cassava,2001,2702.0,1597.0,26.81,IDN
14951,Cassava,2001,2702.0,1597.0,27.52,IDN
14952,Maize,2001,2702.0,1597.0,25.43,IDN
14953,Maize,2001,2702.0,1597.0,27.13,IDN
14954,Maize,2001,2702.0,1597.0,27.26,IDN
14955,Maize,2001,2702.0,1597.0,27.32,IDN
14956,Maize,2001,2702.0,1597.0,26.81,IDN
14957,Maize,2001,2702.0,1597.0,27.52,IDN
14958,Potatoes,2001,2702.0,1597.0,25.43,IDN
14959,Potatoes,2001,2702.0,1597.0,27.13,IDN
14960,Potatoes,2001,2702.0,1597.0,27.26,IDN
14961,Potatoes,2001,2702.0,1597.0,27.32,IDN
14962,Potatoes,2001,2702.0,1597.0,26.81,IDN
14963,Potatoes,2001,2702.0,1597.0,27.52,IDN
14964,"Rice, paddy",2001,2702.0,1597.0,25.43,IDN
14965,"Rice, paddy",2001,2702.0,1597.0,27.13,IDN
14966,"Rice, paddy",2001,2702.0,1597.0,27.26,IDN
14967,"Rice, paddy",2001,2702.0,1597.0,27.32,IDN
14968,"Rice, paddy",2001,2702.0,1597.0,26.81,IDN
14969,"Rice, paddy",2001,2702.0,1597.0,27.52,IDN
14970,Soybeans,2001,2702.0,1597.0,25.43,IDN
14971,Soybeans,2001,2702.0,1597.0,27.13,IDN
14972,Soybeans,2001,2702.0,1597.0,27.26,IDN
14973,Soybeans,2001,2702.0,1597.0,27.32,IDN
14974,Soybeans,2001,2702.0,1597.0,26.81,IDN
14975,Soybeans,2001,2702.0,1597.0,27.52,IDN
14976,Sweet potatoes,2001,2702.0,1597.0,25.43,IDN
14977,Sweet potatoes,2001,2702.0,1597.0,27.13,IDN
14978,Sweet potatoes,2001,2702.0,1597.0,27.26,IDN
14979,Sweet potatoes,2001,2702.0,1597.0,27.32,IDN
14980,Sweet potatoes,2001,2702.0,1597.0,26.81,IDN
14981,Sweet potatoes,2001,2702.0,1597.0,27.52,IDN
14982,Cassava,2002,2702.0,1597.0,25.64,IDN
14983,Cassava,2002,2702.0,1597.0,27.4,IDN
14984,Cassava,2002,2702.0,1597.0,27.5,IDN
14985,Cassava,2002,2702.0,1597.0,27.49,IDN
14986,Cassava,2002,2702.0,1597.0,27.01,IDN
14987,Cassava,2002,2702.0,1597.0,27.71,IDN
14988,Maize,2002,2702.0,1597.0,25.64,IDN
14989,Maize,2002,2702.0,1597.0,27.4,IDN
14990,Maize,2002,2702.0,1597.0,27.5,IDN
14991,Maize,2002,2702.0,1597.0,27.49,IDN
14992,Maize,2002,2702.0,1597.0,27.01,IDN
14993,Maize,2002,2702.0,1597.0,27.71,IDN
14994,Potatoes,2002,2702.0,1597.0,25.64,IDN
14995,Potatoes,2002,2702.0,1597.0,27.4,IDN
14996,Potatoes,2002,2702.0,1597.0,27.5,IDN
14997,Potatoes,2002,2702.0,1597.0,27.49,IDN
14998,Potatoes,2002,2702.0,1597.0,27.01,IDN
14999,Potatoes,2002,2702.0,1597.0,27.71,IDN
15000,"Rice, paddy",2002,2702.0,1597.0,25.64,IDN
15001,"Rice, paddy",2002,2702.0,1597.0,27.4,IDN
15002,"Rice, paddy",2002,2702.0,1597.0,27.5,IDN
15003,"Rice, paddy",2002,2702.0,1597.0,27.49,IDN
15004,"Rice, paddy",2002,2702.0,1597.0,27.01,IDN
15005,"Rice, paddy",2002,2702.0,1597.0,27.71,IDN
15006,Soybeans,2002,2702.0,1597.0,25.64,IDN
15007,Soybeans,2002,2702.0,1597.0,27.4,IDN
15008,Soybeans,2002,2702.0,1597.0,27.5,IDN
15009,Soybeans,2002,2702.0,1597.0,27.49,IDN
15010,Soybeans,2002,2702.0,1597.0,27.01,IDN
15011,Soybeans,2002,2702.0,1597.0,27.71,IDN
15012,Sweet potatoes,2002,2702.0,1597.0,25.64,IDN
15013,Sweet potatoes,2002,2702.0,1597.0,27.4,IDN
15014,Sweet potatoes,2002,2702.0,1597.0,27.5,IDN
15015,Sweet potatoes,2002,2702.0,1597.0,27.49,IDN
15016,Sweet potatoes,2002,2702.0,1597.0,27.01,IDN
15017,Sweet potatoes,2002,2702.0,1597.0,27.71,IDN
15018,Cassava,2004,2702.0,1597.0,25.67,IDN
15019,Cassava,2004,2702.0,1597.0,27.42,IDN
15020,Cassava,2004,2702.0,1597.0,27.32,IDN
15021,Cassava,2004,2702.0,1597.0,27.57,IDN
15022,Cassava,2004,2702.0,1597.0,26.97,IDN
15023,Cassava,2004,2702.0,1597.0,27.69,IDN
15024,Maize,2004,2702.0,1597.0,25.67,IDN
15025,Maize,2004,2702.0,1597.0,27.42,IDN
15026,Maize,2004,2702.0,1597.0,27.32,IDN
15027,Maize,2004,2702.0,1597.0,27.57,IDN
15028,Maize,2004,2702.0,1597.0,26.97,IDN
15029,Maize,2004,2702.0,1597.0,27.69,IDN
15030,Potatoes,2004,2702.0,1597.0,25.67,IDN
15031,Potatoes,2004,2702.0,1597.0,27.42,IDN
15032,Potatoes,2004,2702.0,1597.0,27.32,IDN
15033,Potatoes,2004,2702.0,1597.0,27.57,IDN
15034,Potatoes,2004,2702.0,1597.0,26.97,IDN
15035,Potatoes,2004,2702.0,1597.0,27.69,IDN
15036,"Rice, paddy",2004,2702.0,1597.0,25.67,IDN
15037,"Rice, paddy",2004,2702.0,1597.0,27.42,IDN
15038,"Rice, paddy",2004,2702.0,1597.0,27.32,IDN
15039,"Rice, paddy",2004,2702.0,1597.0,27.57,IDN
15040,"Rice, paddy",2004,2702.0,1597.0,26.97,IDN
15041,"Rice, paddy",2004,2702.0,1597.0,27.69,IDN
15042,Soybeans,2004,2702.0,1597.0,25.67,IDN
15043,Soybeans,2004,2702.0,1597.0,27.42,IDN
15044,Soybeans,2004,2702.0,1597.0,27.32,IDN
15045,Soybeans,2004,2702.0,1597.0,27.57,IDN
15046,Soybeans,2004,2702.0,1597.0,26.97,IDN
15047,Soybeans,2004,2702.0,1597.0,27.69,IDN
15048,Sweet potatoes,2004,2702.0,1597.0,25.67,IDN
15049,Sweet potatoes,2004,2702.0,1597.0,27.42,IDN
15050,Sweet potatoes,2004,2702.0,1597.0,27.32,IDN
15051,Sweet potatoes,2004,2702.0,1597.0,27.57,IDN
15052,Sweet potatoes,2004,2702.0,1597.0,26.97,IDN
15053,Sweet potatoes,2004,2702.0,1597.0,27.69,IDN
15054,Cassava,2005,2702.0,1597.0,25.59,IDN
15055,Cassava,2005,2702.0,1597.0,27.22,IDN
15056,Cassava,2005,2702.0,1597.0,27.48,IDN
15057,Cassava,2005,2702.0,1597.0,27.44,IDN
15058,Cassava,2005,2702.0,1597.0,27.11,IDN
15059,Cassava,2005,2702.0,1597.0,27.77,IDN
15060,Maize,2005,2702.0,1597.0,25.59,IDN
15061,Maize,2005,2702.0,1597.0,27.22,IDN
15062,Maize,2005,2702.0,1597.0,27.48,IDN
15063,Maize,2005,2702.0,1597.0,27.44,IDN
15064,Maize,2005,2702.0,1597.0,27.11,IDN
15065,Maize,2005,2702.0,1597.0,27.77,IDN
15066,Potatoes,2005,2702.0,1597.0,25.59,IDN
15067,Potatoes,2005,2702.0,1597.0,27.22,IDN
15068,Potatoes,2005,2702.0,1597.0,27.48,IDN
15069,Potatoes,2005,2702.0,1597.0,27.44,IDN
15070,Potatoes,2005,2702.0,1597.0,27.11,IDN
15071,Potatoes,2005,2702.0,1597.0,27.77,IDN
15072,"Rice, paddy",2005,2702.0,1597.0,25.59,IDN
15073,"Rice, paddy",2005,2702.0,1597.0,27.22,IDN
15074,"Rice, paddy",2005,2702.0,1597.0,27.48,IDN
15075,"Rice, paddy",2005,2702.0,1597.0,27.44,IDN
15076,"Rice, paddy",2005,2702.0,1597.0,27.11,IDN
15077,"Rice, paddy",2005,2702.0,1597.0,27.77,IDN
15078,Soybeans,2005,2702.0,1597.0,25.59,IDN
15079,Soybeans,2005,2702.0,1597.0,27.22,IDN
15080,Soybeans,2005,2702.0,1597.0,27.48,IDN
15081,Soybeans,2005,2702.0,1597.0,27.44,IDN
15082,Soybeans,2005,2702.0,1597.0,27.11,IDN
15083,Soybeans,2005,2702.0,1597.0,27.77,IDN
15084,Sweet potatoes,2005,2702.0,1597.0,25.59,IDN
15085,Sweet potatoes,2005,2702.0,1597.0,27.22,IDN
15086,Sweet potatoes,2005,2702.0,1597.0,27.48,IDN
15087,Sweet potatoes,2005,2702.0,1597.0,27.44,IDN
15088,Sweet potatoes,2005,2702.0,1597.0,27.11,IDN
15089,Sweet potatoes,2005,2702.0,1597.0,27.77,IDN
15090,Cassava,2006,2702.0,1597.0,25.66,IDN
15091,Cassava,2006,2702.0,1597.0,27.39,IDN
15092,Cassava,2006,2702.0,1597.0,27.21,IDN
15093,Cassava,2006,2702.0,1597.0,27.55,IDN
15094,Cassava,2006,2702.0,1597.0,26.98,IDN
15095,Cassava,2006,2702.0,1597.0,27.55,IDN
15096,Maize,2006,2702.0,1597.0,25.66,IDN
15097,Maize,2006,2702.0,1597.0,27.39,IDN
15098,Maize,2006,2702.0,1597.0,27.21,IDN
15099,Maize,2006,2702.0,1597.0,27.55,IDN
15100,Maize,2006,2702.0,1597.0,26.98,IDN
15101,Maize,2006,2702.0,1597.0,27.55,IDN
15102,Potatoes,2006,2702.0,1597.0,25.66,IDN
15103,Potatoes,2006,2702.0,1597.0,27.39,IDN
15104,Potatoes,2006,2702.0,1597.0,27.21,IDN
15105,Potatoes,2006,2702.0,1597.0,27.55,IDN
15106,Potatoes,2006,2702.0,1597.0,26.98,IDN
15107,Potatoes,2006,2702.0,1597.0,27.55,IDN
15108,"Rice, paddy",2006,2702.0,1597.0,25.66,IDN
15109,"Rice, paddy",2006,2702.0,1597.0,27.39,IDN
15110,"Rice, paddy",2006,2702.0,1597.0,27.21,IDN
15111,"Rice, paddy",2006,2702.0,1597.0,27.55,IDN
15112,"Rice, paddy",2006,2702.0,1597.0,26.98,IDN
15113,"Rice, paddy",2006,2702.0,1597.0,27.55,IDN
15114,Soybeans,2006,2702.0,1597.0,25.66,IDN
15115,Soybeans,2006,2702.0,1597.0,27.39,IDN
15116,Soybeans,2006,2702.0,1597.0,27.21,IDN
15117,Soybeans,2006,2702.0,1597.0,27.55,IDN
15118,Soybeans,2006,2702.0,1597.0,26.98,IDN
15119,Soybeans,2006,2702.0,1597.0,27.55,IDN
15120,Sweet potatoes,2006,2702.0,1597.0,25.66,IDN
15121,Sweet potatoes,2006,2702.0,1597.0,27.39,IDN
15122,Sweet potatoes,2006,2702.0,1597.0,27.21,IDN
15123,Sweet potatoes,2006,2702.0,1597.0,27.55,IDN
15124,Sweet potatoes,2006,2702.0,1597.0,26.98,IDN
15125,Sweet potatoes,2006,2702.0,1597.0,27.55,IDN
15126,Cassava,2007,2702.0,1597.0,25.5,IDN
15127,Cassava,2007,2702.0,1597.0,27.21,IDN
15128,Cassava,2007,2702.0,1597.0,27.14,IDN
15129,Cassava,2007,2702.0,1597.0,27.29,IDN
15130,Cassava,2007,2702.0,1597.0,26.88,IDN
15131,Cassava,2007,2702.0,1597.0,27.49,IDN
15132,Maize,2007,2702.0,1597.0,25.5,IDN
15133,Maize,2007,2702.0,1597.0,27.21,IDN
15134,Maize,2007,2702.0,1597.0,27.14,IDN
15135,Maize,2007,2702.0,1597.0,27.29,IDN
15136,Maize,2007,2702.0,1597.0,26.88,IDN
15137,Maize,2007,2702.0,1597.0,27.49,IDN
15138,Potatoes,2007,2702.0,1597.0,25.5,IDN
15139,Potatoes,2007,2702.0,1597.0,27.21,IDN
15140,Potatoes,2007,2702.0,1597.0,27.14,IDN
15141,Potatoes,2007,2702.0,1597.0,27.29,IDN
15142,Potatoes,2007,2702.0,1597.0,26.88,IDN
15143,Potatoes,2007,2702.0,1597.0,27.49,IDN
15144,"Rice, paddy",2007,2702.0,1597.0,25.5,IDN
15145,"Rice, paddy",2007,2702.0,1597.0,27.21,IDN
15146,"Rice, paddy",2007,2702.0,1597.0,27.14,IDN
15147,"Rice, paddy",2007,2702.0,1597.0,27.29,IDN
15148,"Rice, paddy",2007,2702.0,1597.0,26.88,IDN
15149,"Rice, paddy",2007,2702.0,1597.0,27.49,IDN
15150,Soybeans,2007,2702.0,1597.0,25.5,IDN
15151,Soybeans,2007,2702.0,1597.0,27.21,IDN
15152,Soybeans,2007,2702.0,1597.0,27.14,IDN
15153,Soybeans,2007,2702.0,1597.0,27.29,IDN
15154,Soybeans,2007,2702.0,1597.0,26.88,IDN
15155,Soybeans,2007,2702.0,1597.0,27.49,IDN
15156,Sweet potatoes,2007,2702.0,1597.0,25.5,IDN
15157,Sweet potatoes,2007,2702.0,1597.0,27.21,IDN
15158,Sweet potatoes,2007,2702.0,1597.0,27.14,IDN
15159,Sweet potatoes,2007,2702.0,1597.0,27.29,IDN
15160,Sweet potatoes,2007,2702.0,1597.0,26.88,IDN
15161,Sweet potatoes,2007,2702.0,1597.0,27.49,IDN
15162,Cassava,2008,2702.0,1597.0,25.32,IDN
15163,Cassava,2008,2702.0,1597.0,26.97,IDN
15164,Cassava,2008,2702.0,1597.0,27.03,IDN
15165,Cassava,2008,2702.0,1597.0,27.18,IDN
15166,Cassava,2008,2702.0,1597.0,26.65,IDN
15167,Cassava,2008,2702.0,1597.0,27.34,IDN
15168,Maize,2008,2702.0,1597.0,25.32,IDN
15169,Maize,2008,2702.0,1597.0,26.97,IDN
15170,Maize,2008,2702.0,1597.0,27.03,IDN
15171,Maize,2008,2702.0,1597.0,27.18,IDN
15172,Maize,2008,2702.0,1597.0,26.65,IDN
15173,Maize,2008,2702.0,1597.0,27.34,IDN
15174,Potatoes,2008,2702.0,1597.0,25.32,IDN
15175,Potatoes,2008,2702.0,1597.0,26.97,IDN
15176,Potatoes,2008,2702.0,1597.0,27.03,IDN
15177,Potatoes,2008,2702.0,1597.0,27.18,IDN
15178,Potatoes,2008,2702.0,1597.0,26.65,IDN
15179,Potatoes,2008,2702.0,1597.0,27.34,IDN
15180,"Rice, paddy",2008,2702.0,1597.0,25.32,IDN
15181,"Rice, paddy",2008,2702.0,1597.0,26.97,IDN
15182,"Rice, paddy",2008,2702.0,1597.0,27.03,IDN
15183,"Rice, paddy",2008,2702.0,1597.0,27.18,IDN
15184,"Rice, paddy",2008,2702.0,1597.0,26.65,IDN
15185,"Rice, paddy",2008,2702.0,1597.0,27.34,IDN
15186,Soybeans,2008,2702.0,1597.0,25.32,IDN
15187,Soybeans,2008,2702.0,1597.0,26.97,IDN
15188,Soybeans,2008,2702.0,1597.0,27.03,IDN
15189,Soybeans,2008,2702.0,1597.0,27.18,IDN
15190,Soybeans,2008,2702.0,1597.0,26.65,IDN
15191,Soybeans,2008,2702.0,1597.0,27.34,IDN
15192,Sweet potatoes,2008,2702.0,1597.0,25.32,IDN
15193,Sweet potatoes,2008,2702.0,1597.0,26.97,IDN
15194,Sweet potatoes,2008,2702.0,1597.0,27.03,IDN
15195,Sweet potatoes,2008,2702.0,1597.0,27.18,IDN
15196,Sweet potatoes,2008,2702.0,1597.0,26.65,IDN
15197,Sweet potatoes,2008,2702.0,1597.0,27.34,IDN
15198,Cassava,2009,2702.0,1597.0,25.54,IDN
15199,Cassava,2009,2702.0,1597.0,27.31,IDN
15200,Cassava,2009,2702.0,1597.0,27.3,IDN
15201,Cassava,2009,2702.0,1597.0,27.63,IDN
15202,Cassava,2009,2702.0,1597.0,26.98,IDN
15203,Cassava,2009,2702.0,1597.0,27.69,IDN
15204,Maize,2009,2702.0,1597.0,25.54,IDN
15205,Maize,2009,2702.0,1597.0,27.31,IDN
15206,Maize,2009,2702.0,1597.0,27.3,IDN
15207,Maize,2009,2702.0,1597.0,27.63,IDN
15208,Maize,2009,2702.0,1597.0,26.98,IDN
15209,Maize,2009,2702.0,1597.0,27.69,IDN
15210,Potatoes,2009,2702.0,1597.0,25.54,IDN
15211,Potatoes,2009,2702.0,1597.0,27.31,IDN
15212,Potatoes,2009,2702.0,1597.0,27.3,IDN
15213,Potatoes,2009,2702.0,1597.0,27.63,IDN
15214,Potatoes,2009,2702.0,1597.0,26.98,IDN
15215,Potatoes,2009,2702.0,1597.0,27.69,IDN
15216,"Rice, paddy",2009,2702.0,1597.0,25.54,IDN
15217,"Rice, paddy",2009,2702.0,1597.0,27.31,IDN
15218,"Rice, paddy",2009,2702.0,1597.0,27.3,IDN
15219,"Rice, paddy",2009,2702.0,1597.0,27.63,IDN
15220,"Rice, paddy",2009,2702.0,1597.0,26.98,IDN
15221,"Rice, paddy",2009,2702.0,1597.0,27.69,IDN
15222,Soybeans,2009,2702.0,1597.0,25.54,IDN
15223,Soybeans,2009,2702.0,1597.0,27.31,IDN
15224,Soybeans,2009,2702.0,1597.0,27.3,IDN
15225,Soybeans,2009,2702.0,1597.0,27.63,IDN
15226,Soybeans,2009,2702.0,1597.0,26.98,IDN
15227,Soybeans,2009,2702.0,1597.0,27.69,IDN
15228,Sweet potatoes,2009,2702.0,1597.0,25.54,IDN
15229,Sweet potatoes,2009,2702.0,1597.0,27.31,IDN
15230,Sweet potatoes,2009,2702.0,1597.0,27.3,IDN
15231,Sweet potatoes,2009,2702.0,1597.0,27.63,IDN
15232,Sweet potatoes,2009,2702.0,1597.0,26.98,IDN
15233,Sweet potatoes,2009,2702.0,1597.0,27.69,IDN
15234,Cassava,2010,2702.0,1597.0,25.57,IDN
15235,Cassava,2010,2702.0,1597.0,27.25,IDN
15236,Cassava,2010,2702.0,1597.0,27.69,IDN
15237,Cassava,2010,2702.0,1597.0,27.46,IDN
15238,Cassava,2010,2702.0,1597.0,26.94,IDN
15239,Cassava,2010,2702.0,1597.0,27.55,IDN
15240,Maize,2010,2702.0,1597.0,25.57,IDN
15241,Maize,2010,2702.0,1597.0,27.25,IDN
15242,Maize,2010,2702.0,1597.0,27.69,IDN
15243,Maize,2010,2702.0,1597.0,27.46,IDN
15244,Maize,2010,2702.0,1597.0,26.94,IDN
15245,Maize,2010,2702.0,1597.0,27.55,IDN
15246,Potatoes,2010,2702.0,1597.0,25.57,IDN
15247,Potatoes,2010,2702.0,1597.0,27.25,IDN
15248,Potatoes,2010,2702.0,1597.0,27.69,IDN
15249,Potatoes,2010,2702.0,1597.0,27.46,IDN
15250,Potatoes,2010,2702.0,1597.0,26.94,IDN
15251,Potatoes,2010,2702.0,1597.0,27.55,IDN
15252,"Rice, paddy",2010,2702.0,1597.0,25.57,IDN
15253,"Rice, paddy",2010,2702.0,1597.0,27.25,IDN
15254,"Rice, paddy",2010,2702.0,1597.0,27.69,IDN
15255,"Rice, paddy",2010,2702.0,1597.0,27.46,IDN
15256,"Rice, paddy",2010,2702.0,1597.0,26.94,IDN
15257,"Rice, paddy",2010,2702.0,1597.0,27.55,IDN
15258,Soybeans,2010,2702.0,1597.0,25.57,IDN
15259,Soybeans,2010,2702.0,1597.0,27.25,IDN
15260,Soybeans,2010,2702.0,1597.0,27.69,IDN
15261,Soybeans,2010,2702.0,1597.0,27.46,IDN
15262,Soybeans,2010,2702.0,1597.0,26.94,IDN
15263,Soybeans,2010,2702.0,1597.0,27.55,IDN
15264,Sweet potatoes,2010,2702.0,1597.0,25.57,IDN
15265,Sweet potatoes,2010,2702.0,1597.0,27.25,IDN
15266,Sweet potatoes,2010,2702.0,1597.0,27.69,IDN
15267,Sweet potatoes,2010,2702.0,1597.0,27.46,IDN
15268,Sweet potatoes,2010,2702.0,1597.0,26.94,IDN
15269,Sweet potatoes,2010,2702.0,1597.0,27.55,IDN
15270,Cassava,2011,2702.0,1597.0,25.38,IDN
15271,Cassava,2011,2702.0,1597.0,27.24,IDN
15272,Cassava,2011,2702.0,1597.0,27.19,IDN
15273,Cassava,2011,2702.0,1597.0,27.39,IDN
15274,Cassava,2011,2702.0,1597.0,26.63,IDN
15275,Cassava,2011,2702.0,1597.0,27.19,IDN
15276,Maize,2011,2702.0,1597.0,25.38,IDN
15277,Maize,2011,2702.0,1597.0,27.24,IDN
15278,Maize,2011,2702.0,1597.0,27.19,IDN
15279,Maize,2011,2702.0,1597.0,27.39,IDN
15280,Maize,2011,2702.0,1597.0,26.63,IDN
15281,Maize,2011,2702.0,1597.0,27.19,IDN
15282,Potatoes,2011,2702.0,1597.0,25.38,IDN
15283,Potatoes,2011,2702.0,1597.0,27.24,IDN
15284,Potatoes,2011,2702.0,1597.0,27.19,IDN
15285,Potatoes,2011,2702.0,1597.0,27.39,IDN
15286,Potatoes,2011,2702.0,1597.0,26.63,IDN
15287,Potatoes,2011,2702.0,1597.0,27.19,IDN
15288,"Rice, paddy",2011,2702.0,1597.0,25.38,IDN
15289,"Rice, paddy",2011,2702.0,1597.0,27.24,IDN
15290,"Rice, paddy",2011,2702.0,1597.0,27.19,IDN
15291,"Rice, paddy",2011,2702.0,1597.0,27.39,IDN
15292,"Rice, paddy",2011,2702.0,1597.0,26.63,IDN
15293,"Rice, paddy",2011,2702.0,1597.0,27.19,IDN
15294,Soybeans,2011,2702.0,1597.0,25.38,IDN
15295,Soybeans,2011,2702.0,1597.0,27.24,IDN
15296,Soybeans,2011,2702.0,1597.0,27.19,IDN
15297,Soybeans,2011,2702.0,1597.0,27.39,IDN
15298,Soybeans,2011,2702.0,1597.0,26.63,IDN
15299,Soybeans,2011,2702.0,1597.0,27.19,IDN
15300,Sweet potatoes,2011,2702.0,1597.0,25.38,IDN
15301,Sweet potatoes,2011,2702.0,1597.0,27.24,IDN
15302,Sweet potatoes,2011,2702.0,1597.0,27.19,IDN
15303,Sweet potatoes,2011,2702.0,1597.0,27.39,IDN
15304,Sweet potatoes,2011,2702.0,1597.0,26.63,IDN
15305,Sweet potatoes,2011,2702.0,1597.0,27.19,IDN
15306,Cassava,2012,2702.0,1597.0,25.59,IDN
15307,Cassava,2012,2702.0,1597.0,27.36,IDN
15308,Cassava,2012,2702.0,1597.0,27.37,IDN
15309,Cassava,2012,2702.0,1597.0,27.49,IDN
15310,Cassava,2012,2702.0,1597.0,26.87,IDN
15311,Cassava,2012,2702.0,1597.0,27.48,IDN
15312,Maize,2012,2702.0,1597.0,25.59,IDN
15313,Maize,2012,2702.0,1597.0,27.36,IDN
15314,Maize,2012,2702.0,1597.0,27.37,IDN
